InvoiceNo,InvoiceRevenue,InvoiceQuantity
572209,22206.0,1920
569841,124.3,34
578812,350.9,179
540004,76.32,72
539144,889.32,100
543604,264.03,147
547845,121.95,57
568705,310.8,92
565247,543.6,352
574286,117.46,40
575149,110.5,26
568793,271.88,166
539858,610.8,168
546633,163.2,128
549048,113.1,42
545348,134.97,87
543976,1380.4,664
555234,340.25,194
556186,213.7,146
561010,149.48,182
562148,218.27,138
567669,1862.0,1100
570023,122.7,36
538869,61.05,43
543914,109.5,46
543908,405.3,114
548862,12.75,1
542712,327.98,230
553145,309.6,102
557672,135.75,43
560181,118.71,45
563247,256.08,360
574729,19.9,2
573132,393.6,288
580076,180.84,204
537386,20.85,3
544821,109.0,64
545344,312.18,182
554708,291.0,130
555101,228.8,110
559657,21.96,44
558653,17.4,12
571268,252.62,95
574295,7427.32,1952
573230,85.92,48
573342,114.11,73
576669,77.76,25
536809,1003.2,1824
538526,1206.72,864
550182,331.28,248
554953,17.4,12
553927,784.92,1084
565468,51.55,13
569648,374.5,210
574666,257.76,144
578284,71.6,66
543167,331.26,150
552441,160.65,83
547416,382.6,104
543380,143.1,90
545576,99.75,13
553001,317.6,216
554055,303.46,258
551159,147.6,72
559321,422.72,245
566318,217.3,110
571299,358.0,200
575352,449.4,87
575485,175.92,88
544440,645.56,80
549206,104.4,32
569668,437.37,175
579027,295.43,223
575135,131.22,24
575195,271.36,202
551469,15.27,6
545748,1588.68,1476
553892,140.7,44
550525,480.27,307
549737,158.8,80
562535,319.32,249
561224,895.0,500
566441,302.19,149
574039,127.3,66
580873,3895.86,1410
541799,6.6,2
551437,152.8,76
551524,477.09,431
568577,273.1,102
567700,478.88,330
574590,335.86,166
539724,382.5,30
548651,444.75,65
550173,186.5,82
556419,156.4,48
550674,244.8,64
568182,112.9,22
574334,537.6,156
577155,349.4,192
577062,162.95,197
542590,159.85,83
555102,84.72,48
548506,3.9,2
549243,144.1,102
545323,144.35,26
554639,163.2,192
553525,127.29,99
565126,180.1,390
548657,8.8,2
555548,147.05,99
556239,158.85,67
558528,812.0,560
566255,1783.24,1492
575215,261.2,36
545596,265.0,136
547501,59.4,12
551826,8.4,20
554281,318.55,147
557259,191.94,98
557317,134.1,24
557964,272.26,165
558632,303.54,349
559979,304.1,430
566054,205.8,125
573871,600.22,530
569400,231.0,110
569837,15.03,13
580023,360.3,254
539445,323.38,54
539580,289.74,177
537890,100.2,36
547092,226.21,133
542900,134.1,16
544606,165.0,100
542905,288.98,193
547511,285.58,126
551815,77.1,34
566227,1912.06,744
577440,345.4,180
576403,108.43,103
580878,471.9,231
546015,534.42,434
545071,210.09,118
549914,293.0,97
552299,114.05,17
557974,301.9,100
560805,120.0,68
561522,15.45,3
576091,319.3,158
578031,376.2,80
579549,163.22,196
577047,315.9,42
549260,107.07,39
550292,58.85,11
559782,302.92,156
558756,294.3,92
568086,449.5,210
563366,149.6,42
575191,315.0,72
580662,479.58,334
580387,116.39,41
547072,76.72,30
546101,188.64,48
544352,298.73,149
558916,663.18,206
568374,31.6,40
569357,426.63,139
573159,290.66,281
570659,219.6,72
577025,363.62,174
579148,125.55,49
540544,73.5,42
549046,303.4,72
545469,345.85,85
555571,105.0,76
562771,657.4,192
556724,246.49,89
558421,60.66,30
566322,145.72,76
567425,1004.4,444
573398,213.4,118
575027,125.92,80
576775,716.0,400
580090,157.75,33
580681,111.36,44
544143,87.8,20
556534,53.15,65
565080,40.0,32
568819,100.8,34
572678,121.18,201
576606,274.4,112
540253,1263.72,444
536593,81.75,19
545276,110.75,65
547942,106.5,30
550635,423.36,156
556017,512.7,406
557620,133.53,79
550001,387.29,175
552946,296.53,106
553612,157.9,101
569106,97.35,51
566438,152.82,44
565320,461.77,569
571926,450.37,254
574940,223.88,136
576736,356.1,174
578672,40.2,60
543012,7.2,2
544799,131.72,112
544195,152.7,146
552732,590.95,361
556462,213.8,89
553215,205.88,34
550452,169.47,70
561888,360.54,258
567173,294.16,266
568382,150.06,186
563832,95.93,63
569701,33.9,2
580074,114.7,62
576904,211.63,78
547059,172.9,34
544439,358.8,398
552041,105.9,55
557014,87.44,88
564634,306.19,119
569529,15.7,4
576303,350.24,144
577090,209.49,311
541426,440.0,4
546369,67.5,10
548407,306.6,376
545163,216.05,139
543816,95.48,52
545140,149.95,15
544317,152.65,38
551962,123.75,15
552191,58.9,20
562287,78.56,33
562538,502.02,110
565127,118.8,24
568413,248.17,122
573442,214.06,90
576667,498.06,262
580069,16.61,21
540269,186.0,40
540174,102.0,24
539489,311.7,126
546877,142.4,62
556718,2145.0,780
562591,46.56,48
568331,115.74,202
563228,53.05,6
571428,223.36,103
580321,50.4,24
554026,648.72,376
547537,249.5,170
553208,586.74,222
568653,522.48,784
568398,36.65,8
572305,46.75,11
571412,160.42,79
572348,360.0,264
572211,196.68,240
578349,465.35,375
578128,269.52,156
545524,191.95,29
545042,845.1,190
560858,295.8,100
564268,253.31,98
566621,543.24,283
567617,324.74,198
565674,224.28,74
577065,146.35,53
581432,341.76,272
570865,46.8,64
578668,195.0,300
540844,71.5,38
555497,39.12,72
554068,86.5,46
551878,119.7,30
561394,144.8,48
562418,367.32,176
559553,322.15,175
563947,252.9,126
568229,164.58,60
573408,215.08,88
569912,95.54,38
577724,97.5,26
576652,170.56,115
574966,132.64,48
575301,48.79,13
579402,348.35,167
548548,102.0,8
554984,218.0,40
560442,120.23,36
561202,135.0,114
563203,348.0,100
573095,161.46,90
546432,227.0,36
556470,301.42,148
567374,2020.52,812
574354,464.05,328
570798,112.32,74
577616,307.24,114
579807,315.66,183
578106,312.5,174
577407,509.96,332
536763,452.52,331
541357,146.85,111
550495,202.88,74
552038,3869.18,1694
553042,304.58,128
560026,116.55,91
566215,109.15,29
572094,207.32,96
573877,109.8,60
574841,397.43,30
578126,8.95,101
548190,258.18,42
560997,768.02,426
557856,86.31,81
569028,272.16,386
567171,716.0,400
570356,320.4,744
571836,38.45,7
573531,321.32,244
580051,264.65,97
545418,85.0,10
555422,25.0,4
555161,84.92,57
562439,18841.48,11848
565459,859.68,864
563250,68.1,22
570665,17.1,8
577035,341.16,126
575328,2640.0,2400
578105,177.33,60
574535,133.91,85
550054,171.1,84
548337,284.67,233
556203,130.08,145
555394,126.44,84
551001,564.5,190
556036,52.8,8
555928,99.45,20
578631,189.8,30
536794,322.8,96
545570,166.04,53
551726,593.52,288
549239,245.46,174
552247,21.39,14
550797,54.72,88
550135,1220.4,360
556928,606.72,384
571063,300.85,103
579017,130.05,51
544446,42.0,100
544774,220.53,107
547196,4.63,5
547200,188.73,127
551286,397.02,106
552690,304.44,74
561109,298.2,212
565723,301.8,158
564096,309.5,74
573164,373.65,45
580530,118.5,90
539762,500.0,400
541203,302.76,44
539867,172.25,93
548520,320.17,431
556022,79.2,40
556235,84.0,85
554067,227.58,140
554821,67.88,52
561630,23.5,5
556682,201.84,195
561861,458.94,190
560844,74.88,24
557301,328.55,67
567797,306.26,206
572765,2251.2,672
577744,368.6,104
569082,313.8,130
547032,662.62,246
546631,300.0,48
550657,302.56,296
558871,4146.34,1506
564428,51.56,52
573872,360.72,180
567983,132.48,66
541756,661.58,164
547576,95.76,48
544699,172.8,240
544917,296.25,152
551945,15.0,1
552947,172.1,20
574698,152.2,92
569889,323.04,536
575164,481.75,200
578826,279.75,75
578230,354.0,144
580515,103.24,244
544353,359.8,60
551149,231.31,302
547923,82.55,23
542430,313.7,74
545180,200.72,73
546764,300.98,164
551647,62.28,36
549584,185.65,77
550003,127.07,89
559441,329.24,200
575629,175.54,207
577579,111.18,38
576610,46.62,90
552211,246.08,224
562854,304.96,136
565676,238.68,106
564351,1187.74,858
564045,1047.12,184
571439,204.24,76
573401,299.06,268
571260,127.2,69
571259,306.0,360
573758,108.98,50
579522,284.38,160
546030,118.5,90
556044,165.55,51
550830,174.15,66
557560,309.1,112
574246,45.0,12
569634,9.95,1
576772,434.5,170
577338,166.08,150
580765,61.2,24
537791,147.4,12
545588,222.99,131
548649,210.0,100
547003,118.75,25
562885,65.25,51
566594,117.35,49
567172,973.84,632
571100,106.92,108
572992,121.92,50
578171,392.4,207
576684,625.86,234
576112,332.66,218
577105,186.18,118
541679,55.5,18
545898,88.05,57
554268,638.24,369
554916,82.79,46
549790,199.38,180
550449,304.05,109
562541,985.92,288
565251,11.31,27
568383,152.2,40
574345,340.48,168
575154,243.47,117
578220,341.54,214
580292,264.99,109
548403,16.95,1
548566,127.3,110
543003,126.82,78
547565,333.0,212
555351,397.8,212
565114,345.1,530
578831,408.0,160
581057,217.33,153
541690,42.2,20
550535,155.6,72
557008,112.88,92
560103,130.26,47
572904,311.06,222
579551,450.4,144
579454,70.81,157
579790,56.0,2
538534,40.8,48
544648,324.05,112
549255,305.95,245
553195,151.4,141
556201,382.52,196
551396,430.38,178
550487,200.32,122
561241,210.0,210
561865,244.8,96
559020,18.74,13
563251,182.65,63
564144,205.71,455
571425,690.34,224
570213,152.94,78
578704,408.0,160
538910,165.85,59
536601,22.2,12
544170,76.32,72
545647,159.4,109
545170,170.05,34
558363,530.4,144
563345,378.12,462
563743,111.2,48
569338,339.26,286
580692,187.71,163
548911,155.19,55
546330,141.45,79
550490,298.3,78
550481,164.75,33
558203,179.28,72
561633,10303.95,2565
580993,274.8,64
581143,40.4,32
545601,152.0,52
552873,46.0,14
550364,152.2,36
556255,16488.0,3600
552977,234.47,123
561466,160.2,60
562146,614.78,272
562788,368.5,206
569566,609.78,546
540825,62.13,19
542405,31.8,4
562214,301.17,169
557284,133.07,63
560416,21.72,28
558933,289.95,67
571793,204.07,115
573162,244.5,126
578253,88.2,73
543046,121.45,29
548491,375.35,906
549581,151.65,71
551345,692.36,432
559363,157.81,71
557329,107.6,104
574037,97.5,161
573757,78.75,21
576929,129.78,56
576182,114.14,140
536672,127.2,40
543446,146.2,40
547406,170.94,150
551890,134.7,58
553902,121.09,79
557256,274.56,344
562614,24.88,13
568209,234.6,132
564092,385.88,165
574895,435.82,112
576382,32.55,9
537509,532.8,288
548955,367.0,269
550974,173.46,126
555012,390.43,230
551188,312.6,118
555283,64.3,42
560598,310.45,63
571557,352.7,184
571559,808.15,283
541782,8.5,10
548633,915.84,864
547081,222.9,126
551287,15.4,20
554505,159.56,116
551854,302.88,80
551967,208.36,140
571306,720.56,658
577036,54.57,18
575922,479.8,260
537376,480.68,278
536584,1132.8,384
544078,122.4,48
546442,207.3,54
552649,231.8,165
556822,143.3,154
563841,278.9,38
564360,530.22,395
564476,309.5,168
574247,346.53,125
572832,1.0,1
536580,97.2,66
555626,270.8,92
548990,316.02,202
546464,734.44,260
550655,113.5,24
558098,222.32,142
564222,239.9,74
568218,322.26,204
569078,234.73,137
571202,212.4,72
576251,394.38,140
577443,172.8,144
538195,337.5,50
538355,9.9,2
548242,216.3,126
543037,334.4,197
546001,329.36,52
542835,184.5,202
551549,248.25,151
549547,423.4,145
551839,453.02,176
553154,384.0,160
559160,235.82,150
560549,653.9,188
571610,500.0,400
570183,172.3,64
575708,75.98,89
544809,8.5,1
545705,217.2,74
548550,244.79,109
552314,90.6,64
566265,103.3,74
566863,72.3,18
570694,214.3,47
541785,85.6,14
539675,114.6,28
552542,319.12,232
561662,192.34,296
557011,359.08,156
567545,313.3,183
563506,124.93,51
570248,283.2,40
574017,132.45,36
577326,166.0,34
537863,5.95,1
542659,305.07,215
546216,853.48,664
550286,341.4,140
551893,464.3,222
555593,114.3,50
549433,149.9,26
560295,456.84,316
556805,213.8,124
566481,1253.0,700
571445,358.99,199
572304,445.92,254
578339,178.48,77
539829,110.4,88
548971,184.84,90
549994,41.6,20
550309,83.4,12
577097,616.8,144
580286,176.88,74
536536,165.05,95
547972,817.5,550
549027,5424.0,1600
544633,131.8,116
543005,144.2,116
544152,144.0,2400
542782,314.15,61
570429,801.08,388
579288,26.3,5
548186,539.3,254
553226,124.7,52
549978,243.69,81
551698,1132.95,645
550440,269.66,204
558234,65.4,60
573333,454.2,198
574750,381.28,218
569572,1800.0,5000
572868,124.34,43
570594,516.24,388
581442,349.35,59
581116,209.73,92
548493,840.38,314
553829,188.1,114
554922,316.1,110
552267,105.13,19
562342,199.74,126
561089,106.45,39
571732,239.24,84
571099,143.28,542
580722,147.56,74
545659,45.0,36
551555,108.87,125
555741,230.18,123
554110,111.4,32
554372,301.14,142
555818,255.96,60
552270,105.55,49
554776,5.8,4
560183,105.6,132
566214,51.0,4
567621,108.92,44
566759,358.06,182
574735,89.26,52
577541,381.7,196
579126,348.32,265
580262,370.94,314
580110,72.24,42
542098,146.1,86
550524,385.2,264
552032,67.95,13
552018,217.8,72
554647,179.0,100
557152,13.9,2
566047,117.36,140
563426,33.9,22
565768,262.4,142
569734,281.75,125
579759,363.88,244
578680,239.66,146
539113,4.95,3
547051,138.68,66
550492,187.75,37
556228,115.2,16
560908,86.24,80
562373,318.5,98
557302,236.44,184
566728,303.48,348
567537,353.58,230
574703,44.39,20
571201,649.92,240
574196,30.0,16
577103,88.25,25
581477,291.78,144
539269,46.85,11
550625,425.68,468
553377,369.2,184
551981,897.6,352
558126,666.06,251
568215,544.08,224
576896,181.6,80
580071,266.26,120
552827,288.7,178
547579,120.0,96
544199,244.68,144
549745,356.75,131
560998,214.62,110
573422,17.4,12
576380,135.86,230
578319,107.76,56
581494,339.14,188
578551,677.83,486
547017,113.35,24
545015,176.05,51
547820,141.72,156
547647,232.9,190
564332,354.62,122
570700,419.85,76
572881,907.0,1502
573231,60.0,48
577597,327.3,256
576387,141.4,46
580503,153.55,50
570233,82.5,10
538194,0.95,1
540251,12.75,1
543797,278.65,56
546383,312.93,332
542930,530.1,266
546789,10065.0,6100
544164,601.94,762
549842,162.7,58
557772,222.0,156
558917,838.8,24
558625,301.06,190
566987,533.6,185
563750,300.42,466
564474,134.75,15
569029,320.0,40
579270,246.3,212
579457,316.7,152
579684,84.24,29
540785,3417.12,1008
536610,22.2,12
542897,303.0,60
556182,102.98,77
556323,599.45,115
558573,30.0,8
562112,165.24,110
563893,27.36,13
569917,342.0,160
574693,211.07,103
547762,83.14,46
544061,66.0,24
545320,2541.15,669
545346,312.38,110
542603,340.24,202
544320,57.6,480
562523,304.2,260
546006,108.5,49
547900,148.8,72
550218,354.84,190
543455,326.4,384
551894,64.95,39
554003,504.0,256
559325,219.78,164
558970,129.64,107
561690,356.92,251
561629,1.68,12
568378,588.88,432
570634,148.45,37
572664,306.3,232
559768,197.52,72
537247,223.68,192
543032,97.5,50
544819,69.59,34
548458,300.6,48
551907,116.95,149
559152,76.95,53
574068,633.44,291
542736,0.55,1
543030,150.5,207
544686,7.8,4
549289,188.13,152
551556,150.32,113
549850,44.55,9
550916,139.35,83
552966,70.35,33
553884,202.26,47
556580,311.4,120
558699,153.22,79
562123,870.0,600
566041,961.58,532
565125,126.5,44
565616,472.64,355
564137,654.15,295
575213,1809.6,560
574964,484.8,288
580308,240.22,138
538193,67.5,10
546381,19.74,9
545213,190.7,124
555937,669.36,467
555551,298.79,185
553422,130.0,40
553476,551.03,209
556519,3.32,3
564058,230.98,166
578094,184.4,64
572960,220.49,153
539282,131.4,64
554141,51.36,72
550919,19.5,10
551858,128.01,98
553498,302.1,150
560581,611.76,1074
563235,47.4,60
577310,769.0,665
580506,309.1,128
544103,20.38,15
543247,585.0,324
550344,2949.12,6432
550030,42.9,26
553573,2.9,2
558440,32.65,3
578304,407.4,124
575501,449.2,336
579837,991.2,140
578813,100.9,22
581221,275.4,265
539416,29.43,52
544582,250.24,140
551428,305.56,144
562777,356.0,160
556508,136.95,47
564485,284.55,9
572272,132.54,60
574021,310.8,92
574889,213.45,63
547846,194.05,103
548553,138.75,88
550192,306.2,159
551184,305.28,288
562524,301.41,225
561087,261.42,214
563949,301.7,62
564369,356.64,160
579786,307.8,110
558734,9.75,3
544645,1240.4,560
555849,315.86,458
552248,7.15,3
562021,249.0,136
556498,35.85,3
557005,302.14,438
556892,120.94,52
566846,325.16,85
570247,499.32,144
569532,425.52,179
571677,125.65,55
575077,258.42,124
578116,314.81,285
540518,97.5,58
543919,197.82,190
545648,96.8,60
547573,157.16,100
548606,252.0,240
549324,196.8,107
549574,329.05,226
565452,316.84,228
563499,115.5,70
570896,102.95,27
569918,315.06,170
572487,56.75,34
543730,112.5,90
544176,94.31,45
543540,141.36,92
554309,241.2,144
567531,53.12,32
566485,181.6,112
571255,3528.34,1006
576874,171.19,65
578835,153.72,69
577840,40.64,32
545512,124.68,42
555111,201.27,123
553853,129.95,30
558480,145.75,63
558310,1382.88,656
562233,114.77,28
565924,360.48,552
564246,338.2,156
546163,146.23,57
547940,430.23,163
547717,17.4,12
545044,333.92,204
546690,148.5,18
552195,204.3,34
559827,431.8,277
563830,142.91,143
574013,300.6,140
575935,453.4,434
577177,4.16,2
538032,174.4,58
536738,98.18,42
546382,227.78,102
544329,53.4,60
555574,437.19,134
555921,301.78,268
562379,203.78,126
558574,97.2,84
566267,356.11,196
569021,350.3,82
566492,94.32,73
573382,287.87,125
573284,120.38,75
576377,56.5,34
578736,706.5,318
545646,38.0,14
545910,237.36,444
547878,131.3,170
553021,600.36,162
556019,221.4,64
558386,47.92,88
568656,141.62,70
565877,304.24,133
570754,215.23,94
577166,102.0,40
539092,351.84,172
553934,38.2,22
544822,291.0,180
